street name,max_sale_amount,avg_sale_amount,num_of_sales,total_sale_amount
2001 15th ST N 419,492500,492500.0,1,492500
2001 15th ST N 420,0,0.0,1,0
2001 15th ST N 421,475000,475000.0,1,475000
2001 15th ST N 422,460000,460000.0,1,460000
2001 15th ST N 423,5018701,2509350.5,2,5018701
2001 15th ST N 506,715000,715000.0,1,715000
2001 15th ST N 507,31000,31000.0,1,31000
2001 15th ST N 509,775000,775000.0,1,775000
2001 15th ST N 511,815000,815000.0,1,815000
2001 15th ST N 520,465000,465000.0,1,465000
2001 15th ST N 523,4970000,2485000.0,2,4970000
2001 15th ST N 601,340000,340000.0,1,340000
2001 15th ST N 604,470000,470000.0,1,470000
2001 15th ST N 607,701000,701000.0,1,701000
2001 15th ST N 608,799000,799000.0,1,799000
2001 15th ST N 610,822000,411000.0,2,822000
2001 15th ST N 611,0,0.0,2,0
2001 15th ST N 612,585000,292500.0,2,585000
2001 15th ST N 617,460000,460000.0,1,460000
2001 15th ST N 618,645000,645000.0,1,645000
2001 15th ST N 623,4985000,2492500.0,2,4985000
2001 15th ST N 701,370000,370000.0,1,370000
2001 15th ST N 702,453000,226500.0,2,453000
2001 15th ST N 704,470000,470000.0,1,470000
2001 15th ST N 707,0,0.0,1,0
2001 15th ST N 714,420500,420500.0,1,420500
2001 15th ST N 716,450000,450000.0,1,450000
2001 15th ST N 720,472500,472500.0,1,472500
2001 15th ST N 722,467000,467000.0,1,467000
2001 15th ST N 723,5495900,1831966.6666666667,3,5495900
2001 15th ST N 803,455000,455000.0,1,455000
2001 15th ST N 805,507500,507500.0,1,507500
2001 15th ST N 806,822000,822000.0,1,822000
2001 15th ST N 807,726000,726000.0,1,726000
2001 15th ST N 808,825000,825000.0,1,825000
2001 15th ST N 810,0,0.0,1,0
2001 15th ST N 811,0,0.0,1,0
2001 15th ST N 812,550000,183333.33333333334,3,550000
2001 15th ST N 815,20000,20000.0,1,20000
2001 15th ST N 818,590000,590000.0,1,590000
2001 15th ST N 822,454500,454500.0,1,454500
2001 15th ST N 823,5000900,2500450.0,2,5000900
2001 15th ST N 905,525000,525000.0,1,525000
2001 15th ST N 906,725000,725000.0,1,725000
2001 15th ST N 908,0,0.0,1,0
2001 15th ST N 909,8400,8400.0,1,8400
2001 15th ST N 913,340000,170000.0,2,340000
2001 15th ST N 914,424375,424375.0,1,424375
2001 15th ST N 916,0,0.0,1,0
2001 15th ST N 923,5020000,2510000.0,2,5020000
2001 15th ST N COM B,2240000,2240000.0,1,2240000
2001 N ADAMS ST,0,0.0,1,0
2001 N BRANDYWINE ST,890000,890000.0,1,890000
2001 N EMERSON ST,0,0.0,1,0
2001 N GEORGE MASON DR,535000,535000.0,1,535000
2001 N GREENBRIER ST,950000,950000.0,1,950000
2001 N MADISON ST,1020000,1020000.0,1,1020000
2001 N TAYLOR ST,1350000,1350000.0,1,1350000
2001 S ARLINGTON RIDGE RD,2395000,1197500.0,2,2395000
2001 S HAYES ST,775000,775000.0,1,775000
2001 S KNOLL ST,1475000,1475000.0,1,1475000
2001 S LORTON ST,555000,555000.0,1,555000
2001 S NELSON ST,0,0.0,1,0
2001 S QUEBEC ST,712500,712500.0,1,712500
2001 S RANDOLPH ST,870234,435117.0,2,870234
2002 N DINWIDDIE ST,649000,649000.0,1,649000
2002 N KENMORE ST,2800000,933333.3333333334,3,2800000
2002 N WESTMORELAND ST,1175000,1175000.0,1,1175000
2003 20th RD N,630000,630000.0,1,630000
2003 N GEORGE MASON DR,0,0.0,1,0
2003 N POLLARD ST,1350000,450000.0,3,1350000
2003 N UTAH ST,1080000,1080000.0,1,1080000
2004 21st ST N,335000,335000.0,1,335000
2004 27th ST S,540000,270000.0,2,540000
2004 6th ST S,1200000,1200000.0,1,1200000
2004 N BRANDYWINE ST,840000,420000.0,2,840000
2004 N GEORGE MASON DR,612500,612500.0,1,612500
2004 N GREENBRIER ST,1506500,1506500.0,1,1506500
2004 N INGLEWOOD ST,0,0.0,1,0
2004 N LEXINGTON ST,805000,402500.0,2,805000
2004 N NELSON ST,1075000,537500.0,2,1075000
2004 N WOODSTOCK ST,875000,875000.0,1,875000
2004 S LANGLEY ST,0,0.0,1,0
2004 S POLLARD ST,930000,465000.0,2,930000
2005 20th RD N,610000,610000.0,1,610000
2005 KEY BLVD 11577,280000,140000.0,2,280000
2005 KEY BLVD 11580,300000,300000.0,1,300000
2005 N BRANDYWINE ST,969900,969900.0,1,969900
2005 N BUCHANAN CT,832000,416000.0,2,832000
2005 N DINWIDDIE ST,0,0.0,1,0
2005 N EMERSON ST,725000,725000.0,1,725000
2005 N GEORGE MASON DR,1559760,389940.0,4,1559760
2005 N GLEBE RD,1067000,533500.0,2,1067000
2005 N HANCOCK ST,2100000,2100000.0,1,2100000
2005 N JEFFERSON ST,875000,875000.0,1,875000
2005 N KENSINGTON ST,0,0.0,1,0
2005 N NELSON ST,1425000,1425000.0,1,1425000
2005 N NOTTINGHAM ST,1845000,1845000.0,1,1845000
2005 N RANDOLPH ST,1450000,1450000.0,1,1450000
2005 N TAYLOR ST,950000,316666.6666666667,3,950000
2005 S LINCOLN ST,2070000,1035000.0,2,2070000
2006 N BUCHANAN CT,1725000,862500.0,2,1725000
2006 N CAMERON ST,760000,760000.0,1,760000
2006 N ROOSEVELT ST,0,0.0,1,0
2006 N WESTMORELAND ST,1079500,1079500.0,1,1079500
2007 KEY BLVD 12592,297500,297500.0,1,297500
2007 N BRANDYWINE ST,1840000,920000.0,2,1840000
2007 N BUCHANAN CT,1687100,843550.0,2,1687100
2007 N DINWIDDIE ST,0,0.0,1,0
2007 N EDISON ST,2220000,1110000.0,2,2220000
2007 N INGLEWOOD ST,1700000,850000.0,2,1700000
2007 N POLLARD ST,2444000,1222000.0,2,2444000
2007 N TAYLOR ST,0,0.0,1,0
2007 N UTAH ST,0,0.0,1,0
2007 S GLEBE RD,0,0.0,1,0
2007 S JOYCE ST,500000,500000.0,1,500000
2007 S MONROE ST,2450000,612500.0,4,2450000
2008 27th ST S,0,0.0,1,0
2008 N BRANDYWINE ST,1050000,1050000.0,1,1050000
2008 N CLEVELAND ST,0,0.0,1,0
2008 N EMERSON ST,0,0.0,1,0
2008 N INGLEWOOD ST,0,0.0,1,0
2008 N JEFFERSON ST,0,0.0,2,0
2008 N KENTUCKY ST,2410000,1205000.0,2,2410000
2008 N NELSON ST,0,0.0,1,0
2008 N UPLAND ST,744000,744000.0,1,744000
2008 S LINCOLN ST,946600,946600.0,1,946600
2008 S LORTON ST,521000,521000.0,1,521000
2008 S QUINCY ST,700000,700000.0,1,700000
2009 20th RD N,0,0.0,1,0
2009 N EMERSON ST,0,0.0,1,0
2009 N NOTTINGHAM ST,0,0.0,1,0
2009 N QUANTICO ST,1355000,1355000.0,1,1355000
2009 N TAYLOR ST,0,0.0,1,0
2009 N UPLAND ST,955000,955000.0,1,955000
2009 N WOODROW ST,850000,850000.0,1,850000
2009 S QUEBEC ST,0,0.0,1,0
2009 S QUINCY ST,925000,925000.0,1,925000
2009 S RANDOLPH ST,2105000,701666.6666666666,3,2105000
201 N BARTON ST,866000,866000.0,1,866000
201 N GEORGE MASON DR 201-3,478980,239490.0,2,478980
201 N JACKSON ST,3032000,1516000.0,2,3032000
201 N LIBERTY ST,0,0.0,1,0
201 N MANCHESTER ST,849900,849900.0,1,849900
201 N OAKLAND ST,2380000,793333.3333333334,3,2380000
201 N TRENTON ST 201-1,260000,260000.0,1,260000
201 N TRENTON ST 201-3,421100,210550.0,2,421100
201 N TRENTON ST 201-4,270000,270000.0,1,270000
201 S ABINGDON ST,813000,406500.0,2,813000
201 S IRVING ST,0,0.0,1,0
201 S PERSHING DR,1089000,544500.0,2,1089000
2010 21st ST N,1359900,679950.0,2,1359900
2010 27th ST S,0,0.0,1,0
2010 N CULPEPER ST,0,0.0,1,0
2010 N LINCOLN ST,1555000,1555000.0,1,1555000
2010 N NOTTINGHAM ST,0,0.0,1,0
2010 N TAYLOR ST,1667010,1667010.0,1,1667010
2010 S KENMORE ST,652000,217333.33333333334,3,652000
2010 S LORTON ST,0,0.0,1,0
2011 27th ST S,0,0.0,1,0
2011 KEY BLVD 12594,420000,210000.0,2,420000
2011 KEY BLVD 12595,415000,138333.33333333334,3,415000
2011 KEY BLVD 12597,0,0.0,1,0
2011 KEY BLVD 12599,402500,201250.0,2,402500
2011 N CULPEPER ST,899900,899900.0,1,899900
2011 N HANCOCK ST,2979000,1489500.0,2,2979000
2011 N LINCOLN ST,1739000,1739000.0,1,1739000
2011 N POLLARD ST,2440300,1220150.0,2,2440300
2011 N POWHATAN ST,0,0.0,1,0
2011 N WOODSTOCK ST,2195000,1097500.0,2,2195000
2012 21st ST N,950000,950000.0,1,950000
2012 N BRANDYWINE ST,1055000,1055000.0,1,1055000
2012 N JEFFERSON ST,0,0.0,1,0
2012 N MADISON ST,2166686,433337.2,5,2166686
2012 N OAKLAND ST,1064512,1064512.0,1,1064512
2012 N TAYLOR ST,0,0.0,1,0
2012 N UPLAND ST,0,0.0,1,0
2012 S LORTON ST,0,0.0,1,0
2012 S LOWELL ST,0,0.0,1,0
2012 S POLLARD ST,0,0.0,1,0
2013 20th RD N,780000,390000.0,2,780000
2013 5th ST S,0,0.0,1,0
2013 N EMERSON ST,1250000,625000.0,2,1250000
2013 N GREENBRIER ST,2283000,1141500.0,2,2283000
2013 N KENILWORTH ST,0,0.0,2,0
2013 N NOTTINGHAM ST,1935000,645000.0,3,1935000
2013 N OAKLAND ST,920000,920000.0,1,920000
2013 N WOODROW ST,0,0.0,1,0
2013 PATRICK HENRY DR,2005000,501250.0,4,2005000
2013 S KENMORE ST,685000,685000.0,1,685000
2013 S LYNN ST,1325000,1325000.0,1,1325000
2013 S RANDOLPH ST,800000,800000.0,1,800000
2014 N BUCHANAN ST,0,0.0,2,0
2014 N KENMORE ST,0,0.0,2,0
2014 N OHIO ST,1040000,1040000.0,1,1040000
2014 N WESTMORELAND ST,0,0.0,1,0
2014 S LANGLEY ST,770000,770000.0,1,770000
2015 KEY BLVD 12602,425000,425000.0,1,425000
2015 KEY BLVD 12603,435000,145000.0,3,435000
2015 KEY BLVD 12604,575000,143750.0,4,575000
2015 KEY BLVD 12605,315000,315000.0,1,315000
2015 KEY BLVD 12607,0,0.0,1,0
2015 KEY BLVD 12608,325000,325000.0,1,325000
2015 N LEXINGTON ST,797000,797000.0,1,797000
2015 N POLLARD ST,1200000,1200000.0,1,1200000
2015 N QUANTICO ST,1002500,501250.0,2,1002500
2015 N TAYLOR ST,1870000,1870000.0,1,1870000
2015 S ARLINGTON RIDGE RD,2500000,1250000.0,2,2500000
2015 S OAKLAND ST,570000,570000.0,1,570000
2016 21st ST N,1299800,259960.0,5,1299800
2016 N ADAMS ST 104,331500,165750.0,2,331500
2016 N ADAMS ST 106,380000,380000.0,1,380000
2016 N ADAMS ST 108,303750,303750.0,1,303750
2016 N ADAMS ST 204,283000,283000.0,1,283000
2016 N ADAMS ST 206,345000,172500.0,2,345000
2016 N ADAMS ST 208,0,0.0,1,0
2016 N ADAMS ST 303,0,0.0,1,0
2016 N ADAMS ST 304,280000,280000.0,1,280000
2016 N ADAMS ST 312,295000,295000.0,1,295000
2016 N ADAMS ST 401,239900,239900.0,1,239900
2016 N ADAMS ST 404,290000,290000.0,1,290000
2016 N ADAMS ST 406,349900,349900.0,1,349900
2016 N ADAMS ST 408,379999,379999.0,1,379999
2016 N ADAMS ST 504,302000,302000.0,1,302000
2016 N ADAMS ST 505,381500,381500.0,1,381500
2016 N ADAMS ST 512,587500,293750.0,2,587500
2016 N ADAMS ST 604,489000,163000.0,3,489000
2016 N ADAMS ST 612,0,0.0,1,0
2016 N ADAMS ST 702,225000,225000.0,1,225000
2016 N ADAMS ST 708,367500,367500.0,1,367500
2016 N ADAMS ST 712,300000,300000.0,1,300000
2016 N ADAMS ST 805,387500,387500.0,1,387500
2016 N ADAMS ST 812,309900,309900.0,1,309900
2016 N BUCHANAN CT,804800,804800.0,1,804800
2016 N CLEVELAND ST,0,0.0,2,0
2016 N GREENBRIER ST,1190000,1190000.0,1,1190000
2016 N MADISON ST,3400829,1700414.5,2,3400829
2016 N TAYLOR ST,0,0.0,1,0
2016 S FILLMORE ST,889900,444950.0,2,889900
2016 S KENMORE ST,820000,820000.0,1,820000
2016 S MONROE ST,0,0.0,1,0
2016 S OAKLAND ST,0,0.0,1,0
2016 S QUEBEC ST,1463000,731500.0,2,1463000
2017 KEY BLVD 12609,307000,307000.0,1,307000
2017 N BRANDYWINE ST,1067000,1067000.0,1,1067000
2017 N DINWIDDIE ST,0,0.0,1,0
2017 N EDISON ST,0,0.0,2,0
2017 N EMERSON ST,2662500,1331250.0,2,2662500
2017 N GREENBRIER ST,745000,745000.0,1,745000
2017 N ILLINOIS ST,924560,924560.0,1,924560
2017 N JEFFERSON ST,1405500,1405500.0,1,1405500
2017 N UPTON ST,2532500,1266250.0,2,2532500
2017 N UTAH ST,0,0.0,1,0
2017 S NELSON ST,0,0.0,1,0
2018 N CAMERON ST,1050000,1050000.0,1,1050000
2018 N OAKLAND ST,1555000,518333.3333333333,3,1555000
2018 N WESTMORELAND ST,0,0.0,1,0
2018 N WOODROW ST,910000,455000.0,2,910000
2018 S LINCOLN ST,425000,212500.0,2,425000
2019 20th RD N,718000,359000.0,2,718000
2019 5th ST S,0,0.0,1,0
2019 N BRANDYWINE ST,1050000,1050000.0,1,1050000
2019 N LEXINGTON ST,0,0.0,1,0
2019 N LINCOLN ST,0,0.0,1,0
2019 N SMYTHE ST,680000,680000.0,1,680000
2019 N TAYLOR ST,0,0.0,2,0
2019 S KENMORE ST,0,0.0,1,0
202 N GEORGE MASON DR 202-1,224900,112450.0,2,224900
202 N GEORGE MASON DR 202-2,335000,335000.0,1,335000
202 N GEORGE MASON DR 202-3,236500,236500.0,1,236500
202 N OAKLAND ST,1000000,500000.0,2,1000000
202 N TRENTON ST 202-1,332000,332000.0,1,332000
202 N TRENTON ST 202-3,295000,147500.0,2,295000
202 N TRENTON ST 202-4,335000,335000.0,1,335000
2020 21st ST N,650000,325000.0,2,650000
2020 6th ST S,875000,875000.0,1,875000
2020 N CULPEPER ST,700000,700000.0,1,700000
2020 N LINCOLN ST,1910000,955000.0,2,1910000
2020 N ROOSEVELT ST,1525000,1525000.0,1,1525000
2020 N STAFFORD ST,0,0.0,1,0
2020 N TAYLOR ST,1302000,1302000.0,1,1302000
2020 N WESTMORELAND ST,1025000,512500.0,2,1025000
2020 RICHMOND HWY,38690300,38690300.0,1,38690300
2020 S KENT ST,1599990,1599990.0,1,1599990
2020 S NELSON ST,500000,500000.0,1,500000
2021 21st ST N 00019,355000,355000.0,1,355000
2021 21st ST N 00020,270000,270000.0,1,270000
2021 21st ST N 00022,345000,345000.0,1,345000
2021 21st ST N 00023,429900,429900.0,1,429900
2021 KEY BLVD 12617,286200,286200.0,1,286200
2021 KEY BLVD 12618,417000,417000.0,1,417000
2021 KEY BLVD 12623,294000,294000.0,1,294000
2021 KEY BLVD 12624,403000,403000.0,1,403000
2021 N BUCHANAN CT,840000,840000.0,1,840000
2021 N EMERSON ST,1345000,1345000.0,1,1345000
2021 N KENMORE ST,2120000,2120000.0,1,2120000
2021 N MADISON ST,1380000,1380000.0,1,1380000
2021 N SMYTHE ST,0,0.0,1,0
2021 S GLEBE RD,656000,656000.0,1,656000
2021 S KENMORE ST,0,0.0,1,0
2021 S QUINCY ST,715000,715000.0,1,715000
2021 S RANDOLPH ST,175000,175000.0,1,175000
2022 21st ST N,717500,717500.0,1,717500
2022 N BUCHANAN CT,865000,865000.0,1,865000
2022 N EDISON ST,0,0.0,1,0
2022 N TAYLOR ST,1325000,1325000.0,1,1325000
2022 N WESTMORELAND ST,985000,985000.0,1,985000
2022 S NELSON ST,595000,595000.0,1,595000
2023 20th RD N,630500,210166.66666666666,3,630500
2023 21st ST N 00024,360000,360000.0,1,360000
2023 21st ST N 00026,280000,280000.0,1,280000
2023 21st ST N 00027,369000,369000.0,1,369000
2023 21st ST N 00028,460000,230000.0,2,460000
2023 6th ST S,570000,570000.0,1,570000
2023 N DINWIDDIE ST,1229086,1229086.0,1,1229086
2023 N EDISON ST,0,0.0,1,0
2023 N MONROE ST,3732000,1244000.0,3,3732000
2023 N SMYTHE ST,650500,650500.0,1,650500
2023 N TAYLOR ST,925000,925000.0,1,925000
2023 S KENMORE ST,0,0.0,1,0
2023 S LOWELL ST,675000,675000.0,1,675000
2024 21st ST N,715000,715000.0,1,715000
2024 N CAMERON ST,0,0.0,1,0
2024 S KENMORE ST,0,0.0,1,0
2024 S MONROE ST,510000,510000.0,1,510000
2024 S OAKLAND ST,607500,607500.0,1,607500
2025 6th ST S,672000,672000.0,1,672000
2025 CLARENDON BLVD,19000000,19000000.0,1,19000000
2025 N BUCHANAN CT,918100,918100.0,1,918100
2025 N CAMERON ST,0,0.0,1,0
2025 N EMERSON ST,735000,245000.0,3,735000
2025 N MADISON ST,1040000,1040000.0,1,1040000
2025 S KENMORE ST,0,0.0,1,0
2025 S LYNN ST,1285000,1285000.0,1,1285000
2025 S NELSON ST,50000,50000.0,1,50000
2025 S OAKLAND ST,510000,510000.0,1,510000
2025 S QUEBEC ST,0,0.0,1,0
2025 WILSON BLVD,0,0.0,1,0
2026 N CULPEPER ST,0,0.0,1,0
2026 N VERMONT ST 101,256000,256000.0,1,256000
2026 N VERMONT ST 102,275000,275000.0,1,275000
2026 N VERMONT ST 302,486000,162000.0,3,486000
2026 SHIRLINGTON RD,150000,75000.0,2,150000
2026 WILSON BLVD,19000000,19000000.0,1,19000000
2027 N DINWIDDIE ST,1212500,1212500.0,1,1212500
2027 N LEXINGTON ST,0,0.0,1,0
2027 N STAFFORD ST,1050000,1050000.0,1,1050000
2027 N UTAH ST,2198000,1099000.0,2,2198000
2027 S LANGLEY ST,600000,600000.0,1,600000
2027 S OAKLAND ST,0,0.0,1,0
2028 N KENMORE ST,848000,424000.0,2,848000
2028 N VERMONT ST 201,420000,210000.0,2,420000
2028 N VERMONT ST 202,550000,275000.0,2,550000
2028 N VERMONT ST 203,306000,306000.0,1,306000
2028 N VERMONT ST 303,280000,280000.0,1,280000
2028 N VERMONT ST 304,213000,213000.0,1,213000
2028 N WESTMORELAND ST,903000,451500.0,2,903000
2028 S KENMORE ST,0,0.0,2,0
2028 S LOWELL ST,615000,615000.0,1,615000
2028 S QUINCY ST,1299000,649500.0,2,1299000
2028 SHIRLINGTON RD,0,0.0,1,0
2029 N CAMERON ST,0,0.0,1,0
2029 N KENMORE ST,948000,474000.0,2,948000
2029 S NELSON ST,750000,750000.0,1,750000
2029 S OAKLAND ST,549900,549900.0,1,549900
203 N GEORGE MASON DR 203-4,281840,281840.0,1,281840
203 N TRENTON ST 203-1,205000,205000.0,1,205000
203 N TRENTON ST 203-4,240000,240000.0,1,240000
2030 N ADAMS ST 0207,273000,273000.0,1,273000
2030 N ADAMS ST 0208,265000,132500.0,2,265000
2030 N ADAMS ST 0305,187500,187500.0,1,187500
2030 N ADAMS ST 0306,337000,337000.0,1,337000
2030 N ADAMS ST 0402,278000,278000.0,1,278000
2030 N ADAMS ST 0404,248000,248000.0,1,248000
2030 N ADAMS ST 0502,269500,269500.0,1,269500
2030 N ADAMS ST 0506,275000,275000.0,1,275000
2030 N ADAMS ST 0507,300000,300000.0,1,300000
2030 N ADAMS ST 0509,200000,200000.0,1,200000
2030 N ADAMS ST 0602,629000,314500.0,2,629000
2030 N ADAMS ST 0607,275000,275000.0,1,275000
2030 N ADAMS ST 0608,248000,248000.0,1,248000
2030 N ADAMS ST 0611,0,0.0,1,0
2030 N ADAMS ST 0704,265000,265000.0,1,265000
2030 N ADAMS ST 0710,0,0.0,1,0
2030 N ADAMS ST 0711,267500,267500.0,1,267500
2030 N ADAMS ST 0806,304000,304000.0,1,304000
2030 N ADAMS ST 0809,240000,240000.0,1,240000
2030 N ADAMS ST 0901,250000,250000.0,1,250000
2030 N ADAMS ST 0903,0,0.0,1,0
2030 N ADAMS ST 0904,265000,265000.0,1,265000
2030 N ADAMS ST 0906,287000,287000.0,1,287000
2030 N ADAMS ST 0907,271000,271000.0,1,271000
2030 N ADAMS ST 0909,230000,230000.0,1,230000
2030 N ADAMS ST 0911,255000,255000.0,1,255000
2030 N ADAMS ST 1002,300000,75000.0,4,300000
2030 N ADAMS ST 1004,249950,124975.0,2,249950
2030 N ADAMS ST 1008,0,0.0,2,0
2030 N ADAMS ST 1009,235000,235000.0,1,235000
2030 N ADAMS ST 1010,190000,190000.0,1,190000
2030 N ADAMS ST 1104,480000,240000.0,2,480000
2030 N ADAMS ST 1105,0,0.0,1,0
2030 N ADAMS ST 1107,248000,248000.0,1,248000
2030 N ADAMS ST 1109,225000,225000.0,1,225000
2030 N ADAMS ST 1203,609000,304500.0,2,609000
2030 N ADAMS ST 1206,280000,280000.0,1,280000
2030 N ADAMS ST 1207,307000,307000.0,1,307000
2030 N ADAMS ST 1209,229000,229000.0,1,229000
2030 N ADAMS ST 1210,220000,220000.0,1,220000
2030 N ADAMS ST 1211,259900,259900.0,1,259900
2030 N ADAMS ST 1401,235000,235000.0,1,235000
2030 N ADAMS ST 1405,216000,108000.0,2,216000
2030 N ADAMS ST 1408,247200,247200.0,1,247200
2030 N CLEVELAND ST,690000,690000.0,1,690000
2030 N QUINN ST,1635000,817500.0,2,1635000
2030 N VERMONT ST 103,260000,260000.0,1,260000
2030 N VERMONT ST 203,200000,200000.0,1,200000
2030 N VERMONT ST 302,295000,295000.0,1,295000
2030 N VERMONT ST 303,280000,280000.0,1,280000
2030 N WESTMORELAND ST,1050000,1050000.0,1,1050000
2030 N WOODROW ST 11,210000,210000.0,1,210000
2030 N WOODROW ST 13,232000,232000.0,1,232000
2030 N WOODROW ST 14,235000,235000.0,1,235000
2030 N WOODROW ST 3,205000,205000.0,1,205000
2030 N WOODROW ST 4,295000,295000.0,1,295000
2030 N WOODROW ST 6,210000,210000.0,1,210000
2031 20th RD N,1396400,698200.0,2,1396400
2031 N GLEBE RD,639000,319500.0,2,639000
2031 S LANGLEY ST,510000,510000.0,1,510000
2032 N EMERSON ST,2522325,840775.0,3,2522325
2032 N WESTMORELAND ST,1080000,1080000.0,1,1080000
2032 S LANGLEY ST,860000,860000.0,1,860000
2033 N CLEVELAND ST,635000,635000.0,1,635000
2033 N STAFFORD ST,0,0.0,1,0
2034 N CLEVELAND ST,850000,850000.0,1,850000
2034 N KENMORE ST,800000,400000.0,2,800000
2034 N KENSINGTON ST,935000,935000.0,1,935000
2034 N TAYLOR ST,0,0.0,1,0
2034 N WESTMORELAND ST,1123034,374344.6666666667,3,1123034
2034 S LOWELL ST,1175000,587500.0,2,1175000
2035 N CAMERON ST,785000,785000.0,1,785000
2035 N GLEBE RD,660000,660000.0,1,660000
2035 N HARRISON ST,850000,850000.0,1,850000
2035 N KENMORE ST,1382500,1382500.0,1,1382500
2035 N TAYLOR ST,1100000,1100000.0,1,1100000
2035 S GLEBE RD,630000,315000.0,2,630000
2036 21st ST N,0,0.0,1,0
2036 6th ST S,0,0.0,1,0
2036 N UTAH ST,805000,402500.0,2,805000
2036 N WESTMORELAND ST,1090000,1090000.0,1,1090000
2036 N WOODROW ST 10,143000,143000.0,1,143000
2036 N WOODROW ST 3,0,0.0,1,0
2036 N WOODROW ST 4,198000,198000.0,1,198000
2036 N WOODROW ST 8,225000,225000.0,1,225000
2036 N WOODROW ST 9,210000,210000.0,1,210000
2036 N WOODSTOCK ST,0,0.0,1,0
2037 N CAMERON ST,725000,725000.0,1,725000
2037 S LINCOLN ST,0,0.0,1,0
2038 N OAKLAND ST,1155000,577500.0,2,1155000
2038 N TAYLOR ST,0,0.0,1,0
2039 20th RD N,775000,775000.0,1,775000
2039 N BRANDYWINE ST,650000,650000.0,1,650000
2039 N KENMORE ST,0,0.0,2,0
2039 N VERMONT ST,740000,740000.0,1,740000
2039 S LANGLEY ST,0,0.0,1,0
204 N BARTON ST,1399000,1399000.0,1,1399000
204 N CLEVELAND ST,3850000,1925000.0,2,3850000
204 N EVERGREEN ST,0,0.0,1,0
204 N GEORGE MASON DR 204-1,251110,251110.0,1,251110
204 N GEORGE MASON DR 204-2,239000,239000.0,1,239000
204 N GEORGE MASON DR 204-3,250000,250000.0,1,250000
204 S COURTHOUSE RD,625000,625000.0,1,625000
204 S GLEBE RD,0,0.0,1,0
2040 6th ST S,630000,315000.0,2,630000
2040 N OAKLAND ST,901000,901000.0,1,901000
2040 N WOODSTOCK ST,769900,769900.0,1,769900
2041 15th ST N,0,0.0,1,0
2041 N ABINGDON ST,1019000,1019000.0,1,1019000
2041 N UTAH ST,1702562,1702562.0,1,1702562
2041 S LANGLEY ST,0,0.0,1,0
2041 S LINCOLN ST,0,0.0,1,0
2042 16th ST N,0,0.0,1,0
2042 6th ST S,0,0.0,1,0
2042 N OAKLAND ST,889000,889000.0,1,889000
2043 S GLEBE RD,706728,706728.0,1,706728
2045 15th ST N,0,0.0,1,0
2045 N ABINGDON ST,0,0.0,1,0
2045 N BRANDYWINE ST,1722375,574125.0,3,1722375
2045 S GLEBE RD,0,0.0,2,0
2046 N OAKLAND ST,0,0.0,1,0
2046 SHIRLINGTON RD,900000,900000.0,1,900000
2046 WILSON BLVD,0,0.0,1,0
2047 N ABINGDON ST,0,0.0,3,0
2047 S GLEBE RD,720000,720000.0,1,720000
2049 15th ST N,1743000,871500.0,2,1743000
2049 S LINCOLN ST,0,0.0,1,0
205 N EDGEWOOD ST,1930340,965170.0,2,1930340
205 N EDISON ST,1030000,1030000.0,1,1030000
205 N FILLMORE ST,1700000,1700000.0,1,1700000
205 N GALVESTON ST,0,0.0,2,0
205 N GEORGE MASON DR 205-2,310000,155000.0,2,310000
205 N GEORGE MASON DR 205-3,335000,335000.0,1,335000
205 N TRENTON ST 205-1,220000,220000.0,1,220000
205 S ABINGDON ST,0,0.0,1,0
205 S WAYNE ST,660000,330000.0,2,660000
2050 N ABINGDON ST,850772,850772.0,1,850772
2050 N CALVERT ST 104,334000,334000.0,1,334000
2050 N CALVERT ST 106,832000,416000.0,2,832000
2050 N CALVERT ST 108,380000,380000.0,1,380000
2050 N CALVERT ST 301,0,0.0,1,0
2050 N CALVERT ST 304,360000,360000.0,1,360000
2050 N CALVERT ST 305,0,0.0,1,0
2050 N CALVERT ST 307,365000,365000.0,1,365000
2050 N CALVERT ST 310,390000,390000.0,1,390000
2050 N CALVERT ST 401,0,0.0,1,0
2050 N CALVERT ST 404,374000,374000.0,1,374000
2050 N CALVERT ST 407,380000,380000.0,1,380000
2050 N CALVERT ST 408,369000,369000.0,1,369000
2050 N CALVERT ST 410,757000,378500.0,2,757000
2050 S BELL ST,0,0.0,6,0
2050 S GLEBE RD,1500000,1500000.0,1,1500000
2050 WILSON BLVD,0,0.0,2,0
2051 N WOODSTOCK ST 101,268000,268000.0,1,268000
2051 N WOODSTOCK ST 102,285000,285000.0,1,285000
2051 N WOODSTOCK ST 201,535400,267700.0,2,535400
2051 S BELL ST,0,0.0,4,0
2051 S GLEBE RD,580000,580000.0,1,580000
2053 N ABINGDON ST,845000,845000.0,1,845000
2053 N WOODSTOCK ST 102,500000,250000.0,2,500000
2053 N WOODSTOCK ST 201,265000,265000.0,1,265000
2053 N WOODSTOCK ST 301,276500,276500.0,1,276500
2054 N ABINGDON ST,961500,961500.0,1,961500
2055 15th ST N,0,0.0,1,0
2055 26th ST S 5-102,478000,239000.0,2,478000
2055 26th ST S 5-103,0,0.0,1,0
2055 26th ST S 5-105,448000,448000.0,1,448000
2055 26th ST S 5-107,450000,450000.0,1,450000
2055 26th ST S 5-110,300000,300000.0,1,300000
